cpu_demand_mips,ram_demand_mb,size_mbits,cpu_cycles,static_priority,cpu_norm,ram_norm,size_norm,cpu_ram_ratio,compute_density,load_score,task_type,task_type_name
2391.91,696.97,4.3439,1290127479.58,0.0,0.695956,0.430633,0.781288,3.4319,297000000.0,0.589827,0,CPU_INTENSIVE
2246.17,847.69,4.4489,1321327852.93,1.0,0.623084,0.577819,0.816305,2.6498,297000000.0,0.604978,2,BALANCED
2021.27,387.82,2.6647,791407075.57,0.0,0.510635,0.128733,0.221557,5.2118,297000000.0,0.357874,2,BALANCED
1007.42,570.38,2.4631,731535662.13,0.0,0.00371,0.307014,0.154361,1.7662,297000000.0,0.125032,2,BALANCED
2688.52,656.27,4.5116,1339932196.41,0.0,0.84426,0.390889,0.837185,4.0967,297000000.0,0.662911,0,CPU_INTENSIVE
2818.09,1123.27,2.5365,753328177.7,0.0,0.909044,0.846945,0.17882,2.5088,297000000.0,0.884204,0,CPU_INTENSIVE
1385.13,758.16,2.588,768639482.82,0.0,0.192564,0.490395,0.196004,1.827,297000000.0,0.311696,2,BALANCED
2971.21,1039.5,3.6622,1087679729.81,0.0,0.985604,0.76514,0.554074,2.8583,297000000.0,0.897419,0,CPU_INTENSIVE
1719.41,433.36,4.4869,1332596776.31,1.0,0.359704,0.173206,0.828953,3.9676,297000000.0,0.285104,2,BALANCED
2609.19,278.38,2.8531,847382964.27,0.0,0.804595,0.021857,0.28438,9.3727,297000000.0,0.4915,0,CPU_INTENSIVE
1637.06,505.27,2.3245,690387008.54,1.0,0.318529,0.243432,0.108178,3.2399,297000000.0,0.28849,2,BALANCED
2549.42,723.88,2.4858,738292177.93,1.0,0.774712,0.456916,0.161944,3.5219,297000000.0,0.647593,0,CPU_INTENSIVE
1556.88,618.88,3.3843,1005123818.37,1.0,0.278438,0.354374,0.461418,2.5156,297000000.0,0.308812,2,BALANCED
2959.85,531.2,3.3239,987194641.93,0.0,0.979923,0.268746,0.441296,5.572,297000000.0,0.695453,0,CPU_INTENSIVE
1620.38,340.48,3.1296,929497545.92,0.0,0.31019,0.082497,0.37654,4.7592,297000000.0,0.219113,2,BALANCED
2683.51,632.76,4.6686,1386563175.83,0.0,0.841754,0.367926,0.889521,4.241,297000000.0,0.652223,0,CPU_INTENSIVE
2434.97,286.89,4.6872,1392093044.59,1.0,0.717487,0.030166,0.895727,8.4875,297000000.0,0.442558,0,CPU_INTENSIVE
1651.74,792.22,4.8795,1449208425.98,0.0,0.325869,0.523655,0.95983,2.0849,297000000.0,0.404983,2,BALANCED
1441.0,1239.78,4.4254,1314341724.7,0.0,0.220502,0.960727,0.808464,1.1623,297000000.0,0.516592,1,MEM_INTENSIVE
1819.27,686.55,4.852,1441047364.18,1.0,0.409636,0.420455,0.95067,2.6499,297000000.0,0.413964,2,BALANCED
2515.0,871.58,4.9053,1456875799.13,0.0,0.7575,0.60115,0.968435,2.8856,297000000.0,0.69496,0,CPU_INTENSIVE
1561.08,1054.64,4.9569,1472195063.59,0.0,0.28054,0.779919,0.985629,1.4802,297000000.0,0.480292,1,MEM_INTENSIVE
1589.48,610.66,4.2645,1266544791.37,0.0,0.294739,0.34635,0.75482,2.6029,297000000.0,0.315384,2,BALANCED
1023.23,401.27,2.2565,670173419.72,1.0,0.011613,0.141862,0.085492,2.55,297000000.0,0.063712,2,BALANCED
1609.82,1246.41,4.0294,1196734176.46,1.0,0.30491,0.9672,0.676469,1.2916,297000000.0,0.569826,1,MEM_INTENSIVE
2214.73,703.14,4.2621,1265849321.64,0.0,0.607365,0.436664,0.75404,3.1498,297000000.0,0.539085,2,BALANCED
1130.43,1259.45,2.1737,645593582.82,0.0,0.065213,0.979933,0.057905,0.8976,297000000.0,0.431101,1,MEM_INTENSIVE
2806.26,1025.76,2.4524,728353356.89,1.0,0.903132,0.751719,0.150789,2.7358,297000000.0,0.842567,0,CPU_INTENSIVE
1082.36,390.22,2.183,648365689.44,1.0,0.041179,0.131072,0.061016,2.7737,297000000.0,0.077136,2,BALANCED
2124.22,334.54,3.2752,972729922.34,0.0,0.562112,0.0767,0.425062,6.3497,297000000.0,0.367947,2,BALANCED
1030.27,910.21,4.2716,1268650824.92,0.0,0.015135,0.638878,0.757184,1.1319,297000000.0,0.264632,2,BALANCED
1951.18,1004.38,3.5892,1065991766.1,0.0,0.475592,0.730841,0.529733,1.9427,297000000.0,0.577691,1,MEM_INTENSIVE
2603.63,1113.66,3.1053,922260655.05,0.0,0.801816,0.837555,0.368418,2.3379,297000000.0,0.816112,0,CPU_INTENSIVE
2601.52,813.94,4.0604,1205950760.4,1.0,0.80076,0.544868,0.686813,3.1962,297000000.0,0.698403,0,CPU_INTENSIVE
1190.74,800.56,4.4577,1323931741.91,0.0,0.095369,0.531801,0.819228,1.4874,297000000.0,0.269942,2,BALANCED
2921.26,1034.57,4.3451,1290505088.96,0.0,0.960632,0.760325,0.781712,2.8236,297000000.0,0.880509,0,CPU_INTENSIVE
1508.98,594.25,2.3553,699522728.87,0.0,0.254488,0.330326,0.118432,2.5393,297000000.0,0.284823,2,BALANCED
1071.66,1025.52,4.4077,1309078393.62,1.0,0.035832,0.751487,0.802557,1.045,297000000.0,0.322094,1,MEM_INTENSIVE
1979.8,944.12,4.2276,1255603613.76,0.0,0.489899,0.671993,0.742541,2.097,297000000.0,0.562737,1,MEM_INTENSIVE
1401.31,508.65,4.5616,1354806303.73,1.0,0.200653,0.246724,0.853879,2.755,297000000.0,0.219082,2,BALANCED
2571.76,392.54,3.3934,1007843404.46,0.0,0.785882,0.133341,0.464471,6.5516,297000000.0,0.524866,0,CPU_INTENSIVE
2535.76,373.28,4.4722,1328235760.04,0.0,0.767878,0.11453,0.824058,6.7932,297000000.0,0.506538,0,CPU_INTENSIVE
2587.0,1215.81,4.6167,1371152604.53,0.0,0.793499,0.937311,0.872225,2.1278,297000000.0,0.851024,0,CPU_INTENSIVE
2158.67,1084.03,4.926,1463021587.2,0.0,0.579336,0.808625,0.975333,1.9913,297000000.0,0.671051,1,MEM_INTENSIVE
1485.21,509.79,4.388,1303224633.28,0.0,0.242605,0.247846,0.795987,2.9134,297000000.0,0.244701,2,BALANCED
1420.62,1249.37,2.8049,833045635.02,0.0,0.210312,0.970085,0.268289,1.1371,297000000.0,0.514221,1,MEM_INTENSIVE
2816.31,1240.9,3.7009,1099156379.06,0.0,0.908153,0.961814,0.566954,2.2696,297000000.0,0.929618,0,CPU_INTENSIVE
2684.84,1143.19,4.6047,1367609267.5,0.0,0.842419,0.866396,0.868248,2.3486,297000000.0,0.85201,0,CPU_INTENSIVE
1061.33,424.6,2.2234,660351315.55,1.0,0.030666,0.164652,0.074468,2.4996,297000000.0,0.084261,2,BALANCED
1110.59,539.59,3.7669,1118763426.61,1.0,0.055294,0.276941,0.58896,2.0582,297000000.0,0.143953,2,BALANCED
1631.49,485.52,2.2853,678736065.85,0.0,0.315743,0.224136,0.095102,3.3603,297000000.0,0.2791,2,BALANCED
2786.05,989.18,4.0526,1203634914.24,0.0,0.893026,0.715993,0.684214,2.8165,297000000.0,0.822213,0,CPU_INTENSIVE
2462.55,304.23,2.6547,788457587.47,0.0,0.731275,0.047103,0.218246,8.0943,297000000.0,0.457606,0,CPU_INTENSIVE
2278.09,1108.58,2.4765,735521818.53,0.0,0.639044,0.832598,0.158835,2.055,297000000.0,0.716466,1,MEM_INTENSIVE
2032.58,1198.5,3.588,1065644634.94,1.0,0.516291,0.920412,0.529343,1.6959,297000000.0,0.67794,1,MEM_INTENSIVE
1702.04,482.47,2.7927,829424931.16,0.0,0.351019,0.221166,0.264226,3.5277,297000000.0,0.299078,2,BALANCED
1754.79,443.06,3.0936,918807220.65,0.0,0.377395,0.182671,0.364542,3.9607,297000000.0,0.299505,2,BALANCED
1401.77,308.2,4.6164,1371058949.71,1.0,0.200886,0.050981,0.87212,4.5482,297000000.0,0.140924,2,BALANCED
2872.73,304.28,3.9525,1173896845.28,0.0,0.936363,0.047144,0.650838,9.4412,297000000.0,0.580675,0,CPU_INTENSIVE
1312.06,937.2,3.1629,939385081.49,0.0,0.156028,0.665232,0.387638,1.4,297000000.0,0.35971,1,MEM_INTENSIVE
2754.96,1231.27,2.5103,745571513.82,0.0,0.87748,0.952415,0.170114,2.2375,297000000.0,0.907454,0,CPU_INTENSIVE
1309.42,291.84,2.4486,727231983.43,0.0,0.15471,0.035001,0.149531,4.4868,297000000.0,0.106826,2,BALANCED
2452.87,775.21,4.855,1441934093.88,0.0,0.726437,0.507037,0.951666,3.1642,297000000.0,0.638677,0,CPU_INTENSIVE
1323.24,468.93,3.7882,1125109023.99,0.0,0.161618,0.207938,0.596082,2.8218,297000000.0,0.180146,2,BALANCED
1001.79,280.88,3.2243,957616194.96,0.0,0.000893,0.024294,0.408099,3.5666,297000000.0,0.010254,2,BALANCED
2306.64,1037.46,4.9063,1457164155.95,0.0,0.653319,0.76314,0.968759,2.2234,297000000.0,0.697247,0,CPU_INTENSIVE
1711.88,803.53,2.6478,786384731.97,0.0,0.35594,0.534694,0.21592,2.1305,297000000.0,0.427442,2,BALANCED
2070.89,511.66,4.1721,1239122992.38,0.0,0.535443,0.24967,0.724044,4.0474,297000000.0,0.421134,2,BALANCED
2993.45,332.5,3.0064,892905708.23,0.0,0.996725,0.074711,0.335472,9.0028,297000000.0,0.627919,0,CPU_INTENSIVE
1922.4,575.28,3.8146,1132941140.37,0.0,0.4612,0.311795,0.604872,3.3417,297000000.0,0.401438,2,BALANCED
1185.61,521.61,2.9269,869296999.84,1.0,0.092807,0.259387,0.308975,2.273,297000000.0,0.159439,2,BALANCED
1765.76,598.74,4.1943,1245696688.22,0.0,0.382878,0.334708,0.731422,2.9491,297000000.0,0.36361,2,BALANCED
1858.39,460.8,3.2619,968789736.64,1.0,0.429194,0.200004,0.420639,4.0329,297000000.0,0.337518,2,BALANCED
2904.29,433.94,4.576,1359081534.27,0.0,0.952146,0.173774,0.858677,6.6928,297000000.0,0.640797,0,CPU_INTENSIVE
2621.64,1165.89,4.412,1310350588.66,0.0,0.810818,0.888561,0.803985,2.2486,297000000.0,0.841915,0,CPU_INTENSIVE
1533.99,931.85,2.0145,598315603.86,0.0,0.266994,0.660006,0.004844,1.6462,297000000.0,0.424199,1,MEM_INTENSIVE
2715.93,850.47,2.7819,826215713.52,0.0,0.857964,0.580536,0.260624,3.1934,297000000.0,0.746993,0,CPU_INTENSIVE
1030.54,1160.12,4.2784,1270673726.61,1.0,0.015269,0.882925,0.759454,0.8883,297000000.0,0.362331,1,MEM_INTENSIVE
1125.81,1230.07,2.2011,653726566.07,0.0,0.062904,0.951235,0.067033,0.9152,297000000.0,0.418237,1,MEM_INTENSIVE
1841.26,617.99,3.9501,1173189216.91,0.0,0.420629,0.353504,0.650044,2.9794,297000000.0,0.393779,2,BALANCED
1780.1,911.53,3.0502,905909282.64,1.0,0.390048,0.640162,0.350067,1.9529,297000000.0,0.490093,2,BALANCED
2649.28,782.99,4.0601,1205835890.64,0.0,0.824639,0.514639,0.686685,3.3835,297000000.0,0.700639,0,CPU_INTENSIVE
2228.38,480.19,4.804,1426782619.34,0.0,0.614192,0.21894,0.934661,4.6406,297000000.0,0.456091,2,BALANCED
2840.19,1082.28,4.1602,1235592922.83,0.0,0.920097,0.806918,0.720082,2.6243,297000000.0,0.874825,0,CPU_INTENSIVE
1045.29,578.78,3.9946,1186388114.97,0.0,0.022644,0.315212,0.664858,1.806,297000000.0,0.139671,2,BALANCED
1198.25,786.19,2.4634,731641275.84,0.0,0.099127,0.517759,0.15448,1.5241,297000000.0,0.26658,2,BALANCED
2003.83,375.07,2.3376,694262927.63,1.0,0.501913,0.11628,0.112529,5.3425,297000000.0,0.34766,2,BALANCED
2183.61,1211.59,2.7171,806981659.09,0.0,0.591806,0.933198,0.239037,1.8023,297000000.0,0.728363,1,MEM_INTENSIVE
1378.76,906.77,2.4132,716707967.44,0.0,0.189379,0.635515,0.137719,1.5205,297000000.0,0.367833,2,BALANCED
2485.02,953.06,2.044,607063642.6,0.0,0.742509,0.680726,0.014662,2.6074,297000000.0,0.717796,0,CPU_INTENSIVE
1301.7,802.29,4.33,1286005519.57,0.0,0.150851,0.533489,0.776662,1.6225,297000000.0,0.303906,2,BALANCED
2638.05,981.86,4.2682,1267663827.77,1.0,0.819025,0.708852,0.756076,2.6868,297000000.0,0.774956,0,CPU_INTENSIVE
1758.21,769.49,3.7585,1116269224.14,0.0,0.379106,0.501453,0.586161,2.2849,297000000.0,0.428045,2,BALANCED
2111.15,983.51,2.4523,728318515.17,0.0,0.555575,0.710457,0.15075,2.1465,297000000.0,0.617528,1,MEM_INTENSIVE
2826.61,478.16,2.431,722001833.71,0.0,0.913305,0.216957,0.143661,5.9114,297000000.0,0.634766,0,CPU_INTENSIVE
1388.86,724.59,4.1355,1228242044.52,0.0,0.194429,0.45761,0.711832,1.9167,297000000.0,0.299701,2,BALANCED
2803.02,1155.22,3.5089,1042128953.69,0.0,0.901511,0.878148,0.502951,2.4264,297000000.0,0.892166,0,CPU_INTENSIVE
1583.55,495.51,4.0107,1191188219.65,0.0,0.291774,0.233892,0.670245,3.1958,297000000.0,0.268621,2,BALANCED
1502.21,636.04,2.6991,801627062.63,1.0,0.251107,0.371131,0.233027,2.3618,297000000.0,0.299117,2,BALANCED
1735.14,1202.4,4.5047,1337894000.07,0.0,0.367571,0.92422,0.834898,1.4431,297000000.0,0.59023,1,MEM_INTENSIVE
1955.54,288.23,3.3869,1005905883.17,0.0,0.47777,0.031479,0.462296,6.7846,297000000.0,0.299253,2,BALANCED
2557.18,620.52,4.7582,1413175388.68,0.0,0.77859,0.35598,0.919389,4.121,297000000.0,0.609546,0,CPU_INTENSIVE
1164.47,1180.62,2.6685,792540886.41,0.0,0.082233,0.902948,0.222829,0.9863,297000000.0,0.410519,1,MEM_INTENSIVE
2261.36,677.81,3.3094,982877951.03,0.0,0.63068,0.41192,0.436451,3.3363,297000000.0,0.543176,2,BALANCED
2687.75,1113.01,3.2447,963678623.7,0.0,0.843873,0.836923,0.414903,2.4148,297000000.0,0.841093,0,CPU_INTENSIVE
1943.91,683.57,2.7298,810738806.19,0.0,0.471954,0.417551,0.243253,2.8437,297000000.0,0.450193,2,BALANCED
2240.13,697.46,3.9871,1184177598.25,0.0,0.620064,0.431118,0.662377,3.2118,297000000.0,0.544485,2,BALANCED
1395.65,657.86,3.1409,932847649.76,1.0,0.197824,0.392442,0.3803,2.1215,297000000.0,0.275671,2,BALANCED
1668.14,1036.08,2.76,819726064.82,0.0,0.334068,0.761793,0.25334,1.6101,297000000.0,0.505158,1,MEM_INTENSIVE
2910.51,485.35,3.229,959012668.42,1.0,0.955254,0.22397,0.409666,5.9968,297000000.0,0.66274,0,CPU_INTENSIVE
2384.29,749.77,3.7661,1118541746.56,0.0,0.692144,0.4822,0.588711,3.18,297000000.0,0.608166,0,CPU_INTENSIVE
2552.36,784.36,4.647,1380147846.85,0.0,0.776179,0.515976,0.882321,3.2541,297000000.0,0.672098,0,CPU_INTENSIVE
2261.43,295.33,4.3279,1285385445.91,0.0,0.630713,0.038406,0.775966,7.6573,297000000.0,0.393791,2,BALANCED
2113.28,973.17,3.0681,911235417.88,0.0,0.556639,0.700358,0.356044,2.1715,297000000.0,0.614126,1,MEM_INTENSIVE
2596.21,1152.98,2.3456,696657693.33,1.0,0.798106,0.875961,0.115216,2.2517,297000000.0,0.829248,0,CPU_INTENSIVE
1747.18,656.3,4.32,1283037364.48,1.0,0.373592,0.390918,0.77333,2.6622,297000000.0,0.380522,2,BALANCED
2528.01,805.2,4.0935,1215762421.48,0.0,0.764003,0.536326,0.697825,3.1396,297000000.0,0.672933,0,CPU_INTENSIVE
2581.45,703.56,3.0375,902144205.87,0.0,0.790725,0.437069,0.345841,3.6691,297000000.0,0.649263,0,CPU_INTENSIVE
1888.89,566.71,4.7406,1407969844.39,0.0,0.444445,0.303426,0.913546,3.3331,297000000.0,0.388038,2,BALANCED
1393.75,1013.87,2.7572,818885562.04,0.0,0.196877,0.740106,0.252397,1.3747,297000000.0,0.414169,1,MEM_INTENSIVE
1434.84,372.02,3.1972,949565717.32,0.0,0.217422,0.113298,0.399064,3.8569,297000000.0,0.175772,2,BALANCED
1604.24,332.8,2.7489,816426844.04,1.0,0.302122,0.075003,0.249637,4.8204,297000000.0,0.211274,2,BALANCED
2181.5,544.92,3.6013,1069594301.87,0.0,0.590752,0.282149,0.533776,4.0033,297000000.0,0.467311,2,BALANCED
1532.72,1015.01,4.0028,1188823777.66,0.0,0.266358,0.741217,0.667591,1.5101,297000000.0,0.456302,1,MEM_INTENSIVE
1867.16,580.19,3.7722,1120350222.72,0.0,0.433581,0.316596,0.590741,3.2182,297000000.0,0.386787,2,BALANCED
1867.92,937.25,3.327,988133554.94,0.0,0.43396,0.665283,0.44235,1.993,297000000.0,0.526489,1,MEM_INTENSIVE
1529.43,725.4,3.481,1033844174.35,0.0,0.264717,0.4584,0.493652,2.1084,297000000.0,0.34219,2,BALANCED
2442.62,1013.19,4.1988,1247049758.53,0.0,0.721309,0.739442,0.73294,2.4108,297000000.0,0.728562,0,CPU_INTENSIVE
1311.13,1147.33,2.9745,883426384.95,1.0,0.155564,0.870438,0.324833,1.1428,297000000.0,0.441514,1,MEM_INTENSIVE
1257.56,762.63,3.2778,973507163.99,0.0,0.128782,0.494759,0.425934,1.649,297000000.0,0.275173,2,BALANCED
2223.73,365.99,2.8902,858403142.04,0.0,0.611866,0.107412,0.296749,6.0759,297000000.0,0.410084,2,BALANCED
2533.37,1147.43,2.066,613590971.78,0.0,0.766683,0.870541,0.021988,2.2079,297000000.0,0.808226,0,CPU_INTENSIVE
2722.16,719.13,4.0208,1194166941.43,1.0,0.861078,0.452277,0.673588,3.7853,297000000.0,0.697558,0,CPU_INTENSIVE
2317.18,1073.94,3.4507,1024848279.82,1.0,0.658588,0.798771,0.483556,2.1576,297000000.0,0.714661,0,CPU_INTENSIVE
1832.69,998.38,4.1113,1221046709.01,0.0,0.416345,0.72498,0.703756,1.8357,297000000.0,0.539799,1,MEM_INTENSIVE
2971.42,375.85,2.4749,735034773.21,1.0,0.985709,0.117046,0.158288,7.9058,297000000.0,0.638244,0,CPU_INTENSIVE
2607.09,1037.13,4.3183,1282530799.3,0.0,0.803545,0.762818,0.772762,2.5138,297000000.0,0.787254,0,CPU_INTENSIVE
1885.82,582.22,3.8011,1128940454.42,0.0,0.442911,0.318573,0.600382,3.239,297000000.0,0.393176,2,BALANCED
2047.68,399.58,3.1891,947176815.62,0.0,0.523841,0.140217,0.396383,5.1246,297000000.0,0.370391,2,BALANCED
1174.88,1274.36,2.1134,627667259.95,0.0,0.08744,0.994495,0.037786,0.9219,297000000.0,0.450262,1,MEM_INTENSIVE
1160.4,1135.92,3.6447,1082483423.26,1.0,0.080198,0.859298,0.548242,1.0215,297000000.0,0.391838,1,MEM_INTENSIVE
1462.66,616.05,4.3821,1301474247.03,1.0,0.231328,0.351608,0.794023,2.3743,297000000.0,0.27944,2,BALANCED
1484.46,965.3,3.842,1141066268.34,0.0,0.242231,0.692678,0.613991,1.5378,297000000.0,0.42241,1,MEM_INTENSIVE
1121.07,827.9,2.6877,798236145.98,0.0,0.060536,0.558499,0.229221,1.3541,297000000.0,0.259721,2,BALANCED
1549.03,1259.86,3.7718,1120219227.55,0.0,0.274516,0.980331,0.590594,1.2295,297000000.0,0.556842,1,MEM_INTENSIVE
2673.54,1273.0,4.3375,1288242245.57,0.0,0.836768,0.993165,0.779172,2.1002,297000000.0,0.899327,0,CPU_INTENSIVE
2727.05,441.56,4.2927,1274928369.83,0.0,0.863525,0.181209,0.764229,6.176,297000000.0,0.590599,0,CPU_INTENSIVE
2126.5,1143.56,4.129,1226304510.22,0.0,0.563251,0.866756,0.709657,1.8595,297000000.0,0.684653,1,MEM_INTENSIVE
2819.48,972.2,2.7663,821582708.08,1.0,0.909741,0.699412,0.255424,2.9001,297000000.0,0.82561,0,CPU_INTENSIVE
2026.39,496.55,4.0989,1217375527.03,0.0,0.513197,0.234912,0.699636,4.0809,297000000.0,0.401883,2,BALANCED
1583.63,1191.4,4.2407,1259491131.93,0.0,0.291816,0.913474,0.746904,1.3292,297000000.0,0.540479,1,MEM_INTENSIVE
1397.41,728.62,3.9209,1164514353.49,0.0,0.198704,0.461547,0.640308,1.9179,297000000.0,0.303841,2,BALANCED
2823.87,1168.66,2.7084,804384627.59,0.0,0.911933,0.89127,0.236122,2.4163,297000000.0,0.903668,0,CPU_INTENSIVE
2436.61,391.49,4.8781,1448794427.45,0.0,0.718305,0.132314,0.959365,6.2239,297000000.0,0.483909,0,CPU_INTENSIVE
2657.68,1185.22,2.5339,752555113.17,0.0,0.828842,0.907444,0.177952,2.2423,297000000.0,0.860283,0,CPU_INTENSIVE
2303.34,1098.2,4.214,1251561928.04,1.0,0.65167,0.822461,0.738004,2.0974,297000000.0,0.719986,0,CPU_INTENSIVE
2291.34,557.11,3.2195,956189548.22,0.0,0.645672,0.294054,0.406498,4.1129,297000000.0,0.505025,2,BALANCED
1314.11,362.89,3.2274,958547417.17,0.0,0.157056,0.104381,0.409144,3.6213,297000000.0,0.135986,2,BALANCED
1324.42,337.87,3.2565,967194400.43,0.0,0.162208,0.079953,0.418849,3.9199,297000000.0,0.129306,2,BALANCED
1309.39,1079.9,4.5377,1347711057.87,0.0,0.154693,0.804589,0.845916,1.2125,297000000.0,0.414651,1,MEM_INTENSIVE
1060.93,784.49,2.6425,784836382.13,0.0,0.030464,0.516102,0.214182,1.3524,297000000.0,0.224719,2,BALANCED
2519.47,311.72,2.0005,594135458.2,1.0,0.759737,0.054419,0.000152,8.0824,297000000.0,0.47761,0,CPU_INTENSIVE
1090.74,522.67,3.2128,954202838.16,0.0,0.045369,0.26042,0.404268,2.0869,297000000.0,0.13139,2,BALANCED
1060.65,615.41,4.7883,1422134623.1,0.0,0.030327,0.35099,0.929444,1.7235,297000000.0,0.158592,2,BALANCED
2653.53,751.12,2.2917,680641034.07,1.0,0.826763,0.483514,0.09724,3.5328,297000000.0,0.689464,0,CPU_INTENSIVE
2516.16,1140.85,3.4026,1010579754.9,0.0,0.758082,0.864108,0.467542,2.2055,297000000.0,0.800492,0,CPU_INTENSIVE
1900.24,274.8,2.2865,679099269.82,0.0,0.450122,0.018363,0.09551,6.9149,297000000.0,0.277419,2,BALANCED
1084.03,613.34,4.0721,1209401439.43,0.0,0.042014,0.348969,0.690686,1.7674,297000000.0,0.164796,2,BALANCED
2965.33,289.52,4.6237,1373232033.15,1.0,0.982664,0.032739,0.874559,10.2421,297000000.0,0.602694,0,CPU_INTENSIVE
1409.64,796.98,4.6144,1370466114.75,0.0,0.204822,0.528304,0.871455,1.7687,297000000.0,0.334215,2,BALANCED
1587.15,667.31,2.283,678059903.55,0.0,0.293574,0.401672,0.094343,2.3784,297000000.0,0.336813,2,BALANCED
2830.43,947.99,3.334,990200638.01,0.0,0.915215,0.675775,0.44467,2.9857,297000000.0,0.819439,0,CPU_INTENSIVE
2103.73,308.79,3.1833,945429407.57,0.0,0.551867,0.051555,0.394421,6.8128,297000000.0,0.351742,2,BALANCED
2695.6,623.59,4.4578,1323971451.33,0.0,0.847799,0.358973,0.819272,4.3227,297000000.0,0.652269,0,CPU_INTENSIVE
2858.62,1269.18,2.1252,631183440.25,0.0,0.92931,0.989431,0.041732,2.2523,297000000.0,0.953358,0,CPU_INTENSIVE
2547.12,1098.92,2.2486,667823112.66,0.0,0.77356,0.823167,0.082854,2.3178,297000000.0,0.793403,0,CPU_INTENSIVE
2796.91,488.51,3.0421,903496933.36,0.0,0.898453,0.227059,0.347359,5.7254,297000000.0,0.629895,0,CPU_INTENSIVE
1789.08,831.19,2.1824,648178524.98,0.0,0.394538,0.561706,0.060806,2.1524,297000000.0,0.461405,2,BALANCED
1245.75,1088.84,2.0513,609231075.93,0.0,0.122877,0.813316,0.017094,1.1441,297000000.0,0.399053,1,MEM_INTENSIVE
1710.53,927.6,2.5375,753642272.85,0.0,0.355267,0.655858,0.179172,1.844,297000000.0,0.475504,1,MEM_INTENSIVE
1598.22,260.02,4.1754,1240100644.21,1.0,0.299111,0.003925,0.725141,6.1466,297000000.0,0.181037,2,BALANCED
2879.41,812.77,2.005,595491815.89,0.0,0.939704,0.543725,0.001674,3.5427,297000000.0,0.781312,0,CPU_INTENSIVE
1265.57,1109.96,2.9878,887386554.08,0.0,0.132784,0.833941,0.329278,1.1402,297000000.0,0.413247,1,MEM_INTENSIVE
2671.45,307.36,4.0402,1199931683.68,1.0,0.835725,0.050158,0.680058,8.6915,297000000.0,0.521498,0,CPU_INTENSIVE
2432.79,420.56,2.0658,613551806.2,1.0,0.716396,0.160704,0.021944,5.7846,297000000.0,0.494119,0,CPU_INTENSIVE
2251.48,1265.38,4.9104,1458378694.32,0.0,0.625738,0.985727,0.970122,1.7793,297000000.0,0.769733,1,MEM_INTENSIVE
2649.16,1150.94,3.5851,1064763203.19,1.0,0.82458,0.873965,0.528354,2.3017,297000000.0,0.844334,0,CPU_INTENSIVE
2322.19,400.99,4.4971,1335633348.32,0.0,0.661096,0.141593,0.832361,5.7911,297000000.0,0.453295,0,CPU_INTENSIVE
1532.98,1119.7,2.3336,693072531.49,0.0,0.266492,0.843458,0.111193,1.3691,297000000.0,0.497278,1,MEM_INTENSIVE
2900.82,879.4,4.1364,1228505416.43,1.0,0.950412,0.608788,0.712127,3.2986,297000000.0,0.813762,0,CPU_INTENSIVE
1874.17,1161.85,2.0346,604266239.8,1.0,0.437083,0.884617,0.011522,1.6131,297000000.0,0.616096,1,MEM_INTENSIVE
1707.68,947.28,4.1145,1222011531.83,1.0,0.353841,0.67508,0.704839,1.8027,297000000.0,0.482336,1,MEM_INTENSIVE
1435.03,1101.31,2.5755,764909615.53,1.0,0.217515,0.825497,0.191818,1.303,297000000.0,0.460708,1,MEM_INTENSIVE
1324.49,1028.42,2.0813,618151854.34,0.0,0.162244,0.754316,0.027106,1.2879,297000000.0,0.399073,1,MEM_INTENSIVE
2064.63,262.16,4.862,1444001627.09,0.0,0.532315,0.00602,0.953986,7.8753,297000000.0,0.321797,2,BALANCED
2294.63,705.67,2.4659,732378455.44,0.0,0.647316,0.439131,0.155307,3.2517,297000000.0,0.564042,2,BALANCED
1478.42,909.33,2.4368,723717208.21,0.0,0.239208,0.638017,0.145586,1.6258,297000000.0,0.398732,2,BALANCED
1645.81,770.03,2.4855,738186616.55,1.0,0.322905,0.501982,0.161826,2.1373,297000000.0,0.394536,2,BALANCED
1900.42,725.18,4.9993,1484802010.71,0.0,0.450212,0.458181,0.999778,2.6206,297000000.0,0.4534,2,BALANCED
1168.76,792.8,2.9655,880746732.76,0.0,0.084378,0.524219,0.321826,1.4742,297000000.0,0.260314,2,BALANCED
1420.6,1132.2,3.9907,1185247372.81,1.0,0.210298,0.855663,0.663577,1.2547,297000000.0,0.468444,1,MEM_INTENSIVE
1810.49,760.25,3.5654,1058922959.81,0.0,0.405247,0.492433,0.521799,2.3814,297000000.0,0.440121,2,BALANCED
2169.26,989.94,3.5186,1045009768.78,0.0,0.584628,0.716741,0.506184,2.1913,297000000.0,0.637473,1,MEM_INTENSIVE
2719.19,765.7,3.2489,964922609.88,1.0,0.859595,0.497752,0.416299,3.5513,297000000.0,0.714858,0,CPU_INTENSIVE
1262.73,555.27,3.2185,955891807.26,0.0,0.131365,0.292257,0.406164,2.2741,297000000.0,0.195722,2,BALANCED
1434.86,975.0,2.2371,664419205.5,1.0,0.217429,0.702146,0.079034,1.4717,297000000.0,0.411316,1,MEM_INTENSIVE
1652.66,737.1,2.5428,755207210.64,1.0,0.326329,0.469822,0.180928,2.2421,297000000.0,0.383726,2,BALANCED
